time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,AtoBSpeed,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,BtoASpeed,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,AtoCSpeed,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,BtoCSpeed,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF,CtoCrightSpeed
36,0,0.027777777777777776,0.55,0,100000,0,100000,21.869753822978645,0.029411764705882353,13.223742815803272,0,100000,0,100000,23.354090472032908,0.030303030303030304,12.383269660889772,0,100000,0,100000,31.018444305315175,0.0,13.225679404227995,0,100000,0,100000,21.744564616333037,0.0,13.299875398874283,0,0,0,0,0,0,0
37,0,0.02702702702702703,0.55,0,100000,0,100000,22.32285109865758,0.05405405405405406,12.955334366647794,0,100000,0,100000,24.59178826093481,0.030303030303030304,11.760023180559322,0,100000,0,100000,31.347823415439755,0.0,13.086714014024475,0,100000,0,100000,22.66241943029746,0.0,12.761214701258577,0,0,0,0,0,0,0
38,0,0.02631578947368421,0.55,0,100000,0,100000,21.681338615329263,0.05405405405405406,13.338659809294624,0,100000,0,100000,25.8397866501396,0.030303030303030304,11.192042872321377,0,100000,0,100000,31.78083775369359,0.0,12.908407361046411,0,100000,0,100000,22.66536761829351,0.0,12.759554791715928,0,0,0,0,0,0,0
39,0,0.02564102564102564,0.55,0,100000,0,100000,21.779386996940985,0.05405405405405406,13.27861064412049,0,100000,0,100000,26.63906436120747,0.030303030303030304,10.856237144016998,0,100000,0,100000,30.135291284268707,0.0,13.613274752520956,0,100000,0,100000,21.747612405815705,0.0,13.298011505973992,0,0,0,0,0,0,0
40,0,0.025,0.55,0,100000,0,100000,21.91001993887359,0.075,13.199440292926907,0,100000,0,100000,28.938638004424458,0.030303030303030304,9.993559474215196,0,100000,0,100000,31.73660824193563,0.0,12.926397076607682,0,100000,0,100000,22.30127435062006,0.0,12.967868806652259,0,0,0,0,0,0,0
41,0,0.024390243902439025,0.55,0,100000,0,100000,22.01285680853651,0.075,13.137776823581081,0,100000,0,100000,29.469288249015808,0.030303030303030304,9.813606543743331,0,100000,0,100000,30.228626495336368,0.0,13.571241818191485,0,100000,0,100000,22.226046347665967,0.0,13.011760862739758,0,0,0,0,0,0,0
42,0,0.023809523809523808,0.55,0,100000,0,100000,21.467573199451948,0.075,13.471480791661307,0,100000,0,100000,31.44039165409538,0.030303030303030304,9.198358696728551,0,100000,0,100000,30.78073379794649,0.0,13.327817416340114,0,100000,0,100000,22.600628852677897,0.0,12.796104121046762,0,0,0,0,0,0,0
43,0,0.023255813953488372,0.55,0,100000,0,100000,22.279673084557743,0.09302325581395349,12.980441809105686,0,100000,0,100000,33.71635122324649,0.030303030303030304,8.577440603970354,0,100000,0,100000,30.593150384667776,0.0,13.409537587394007,0,100000,0,100000,21.740901580652057,0.0,13.302116240541219,0,0,0,0,0,0,0
44,0,0.022727272727272728,0.55,0,100000,0,100000,22.157944622924106,0.09302325581395349,13.051752088088543,0,100000,0,100000,34.553730912767406,0.030303030303030304,8.369573772803278,0,100000,0,100000,32.10745943822108,0.0,12.77709314838052,0,100000,0,100000,21.843534799254115,0.0,13.239615412880667,0,0,0,0,0,0,0
45,0,0.022222222222222223,0.55,0,100000,0,100000,21.980230027910334,0.09302325581395349,13.157278137343239,0,100000,0,100000,35.55884547033111,0.030303030303030304,8.132997463072781,0,100000,0,100000,31.170597407962127,0.0,13.161120867552237,0,100000,0,100000,21.991369222133986,0.0,13.150613637504867,0,0,0,0,0,0,0
46,0,0.021739130434782608,0.55,0,100000,0,100000,21.722098097525052,0.10869565217391304,13.313631063702385,0,100000,0,100000,37.62574273375867,0.030303030303030304,7.686227008098984,0,100000,0,100000,29.75291750316731,0.0,13.788227657214739,0,100000,0,100000,22.30516464324907,0.0,12.96560705224518,0,0,0,0,0,0,0
47,0,0.02127659574468085,0.55,0,100000,0,100000,22.251481100655962,0.10869565217391304,12.996887653985178,0,100000,0,100000,36.41124477007337,0.030303030303030304,7.942601298753051,0,100000,0,100000,32.14484333750587,0.0,12.762233609063552,0,100000,0,100000,21.665659592150007,0.0,13.348312742104753,0,0,0,0,0,0,0
48,0,0.020833333333333332,0.55,0,100000,0,100000,21.574505939877884,0.125,13.404710207775768,0,100000,0,100000,39.75252566937944,0.030303030303030304,7.275009452362039,0,100000,0,100000,30.33325928811053,0.0,13.524428618219682,0,100000,0,100000,21.720949726210954,0.0,13.314334946000017,0,0,0,0,0,0,0
49,0,0.02040816326530612,0.55,0,100000,0,100000,21.68104771158346,0.125,13.338838779709436,0,100000,0,100000,41.468907748037196,0.030303030303030304,6.97389962034118,0,100000,0,100000,30.047242279592975,0.0,13.653166443118826,0,100000,0,100000,21.94816258779116,0.0,13.176501624827118,0,0,0,0,0,0,0
50,0,0.02,0.55,0,100000,0,100000,21.682972371973,0.125,13.33765477531182,0,100000,0,100000,42.90938475915992,0.030303030303030304,6.7397843530782415,0,100000,0,100000,30.75548496031249,0.0,13.338758941027336,0,100000,0,100000,21.831548446821117,0.0,13.246884466507472,0,0,0,0,0,0,0
51,6,0.0392156862745098,0.55,6.0,6.0,6.0,6.0,21.703645288717645,0.125,13.32495053954539,6.0,6.0,6.0,6.0,41.741902783979825,0.0392156862745098,6.928289816989186,0,100000,0,100000,31.942742193602424,0.0,12.842980026998557,0,100000,6.0,6.0,21.98743573928204,0.0,13.152966240775617,0,0,0,0,0,0,0
52,6,0.038461538461538464,0.55,5.96078431372549,6.51078431372549,5.96078431372549,6.51078431372549,21.909406566013004,0.1346153846153846,13.19980982271888,5.96078431372549,6.51078431372549,5.96078431372549,6.51078431372549,44.70195035718069,0.0392156862745098,6.469516378798098,0,100000,0,100000,29.738316684597343,0.0,13.794997354792432,5.96078431372549,6.51078431372549,5.96078431372549,6.51078431372549,21.497485135385443,0.0,13.452736363285998,0,0,0,0,0,0,0
53,6,0.03773584905660377,0.55,5.921568627450981,7.02156862745098,5.921568627450981,7.02156862745098,21.931060229591925,0.1346153846153846,13.18677697167499,5.921568627450981,7.02156862745098,5.921568627450981,7.02156862745098,42.10832041299494,0.0392156862745098,6.868001315738794,0,100000,5.921568627450981,7.02156862745098,40.56406468449155,0.0,10.113384918174706,5.921568627450981,7.02156862745098,5.921568627450981,7.02156862745098,21.6946151252027,0.0,13.330496915063291,0,0,0,0,0,0,0
54,6,0.05555555555555555,0.55,6.0,6.0,6.0,6.0,21.796967198300543,0.1346153846153846,13.267900867536664,6.0,6.0,6.0,6.0,41.27548738725041,0.05555555555555555,7.0065798929688965,5.882352941176471,7.532352941176471,6.0,6.0,37.84953267988395,0.0,10.838707137275488,5.882352941176471,7.532352941176471,6.0,6.0,21.866408733350852,0.0,13.225765763671536,0,0,0,0,0,0,0
55,6,0.05454545454545454,0.55,5.944444444444445,6.4944444444444445,5.944444444444445,6.4944444444444445,21.52493596704156,0.14545454545454545,13.435580038092366,5.944444444444445,6.4944444444444445,5.944444444444445,6.4944444444444445,41.56044975035706,0.05555555555555555,6.958538748669711,5.944444444444445,6.4944444444444445,5.944444444444445,6.4944444444444445,39.3284771696644,0.0,10.431118352999292,5.944444444444445,6.4944444444444445,5.944444444444445,6.4944444444444445,21.92783650064085,0.0,13.188715630543305,0,0,0,0,0,0,0
56,6,0.07142857142857142,0.55,6.0,6.0,6.0,6.0,21.801412502333324,0.14545454545454545,13.265195544969759,6.0,6.0,6.0,6.0,40.60493680127988,0.07142857142857142,7.122286667144482,6.0,6.0,6.0,6.0,35.99762527205407,0.0,11.396307309151318,6.0,6.0,6.0,6.0,21.52206658779977,0.0,13.437371305408886,0,0,0,0,0,0,0
57,6,0.07017543859649122,0.55,5.928571428571429,6.478571428571429,5.928571428571429,6.478571428571429,22.09912900811166,0.15789473684210525,13.086488607485247,5.928571428571429,6.478571428571429,5.928571428571429,6.478571428571429,37.99564813719248,0.07142857142857142,7.6113979936800495,5.928571428571429,6.478571428571429,5.928571428571429,6.478571428571429,35.33496585082988,0.0,11.61002961575991,5.928571428571429,6.478571428571429,5.928571428571429,6.478571428571429,21.927492228403832,0.017543859649122806,13.188922699759713,5.928571428571429,6.478571428571429,5.928571428571429,6.478571428571429,7.675604588777471,0.0,12.835470986096189
58,4,0.08620689655172414,0.55,5.857142857142857,4.0,5.857142857142857,4.0,21.761723908072284,0.15789473684210525,13.289388341735384,5.857142857142857,4.0,5.857142857142857,4.0,37.889039971978924,0.08620689655172414,7.632814138702898,5.857142857142857,4.0,5.857142857142857,4.0,32.91842788451513,0.0,12.462320540920407,5.857142857142857,4.0,5.857142857142857,4.0,21.86080532170413,0.017543859649122806,13.229155822218162,5.857142857142857,4.0,5.857142857142857,4.0,7.786534048026541,0.0,12.652612753291615
59,4,0.0847457627118644,0.55,5.785714285714286,4.463793103448276,5.785714285714286,4.463793103448276,22.031073732501753,0.15789473684210525,13.126913536372596,5.785714285714286,4.463793103448276,5.785714285714286,4.463793103448276,34.28382323672722,0.08620689655172414,8.435465263109535,5.785714285714286,4.463793103448276,5.785714285714286,4.463793103448276,32.7997152719521,0.0,12.507425646795387,5.785714285714286,4.463793103448276,5.785714285714286,4.463793103448276,21.86097002619079,0.017543859649122806,13.229056151374825,5.785714285714286,4.463793103448276,5.785714285714286,4.463793103448276,7.772111587357801,0.0,12.676091804993339
60,4,0.1,0.55,5.714285714285714,4.0,5.714285714285714,4.0,21.603736096441153,0.16666666666666666,13.386573447712165,5.714285714285714,4.0,5.714285714285714,4.0,33.96754191889418,0.1,8.514010248093188,5.714285714285714,4.0,5.714285714285714,4.0,31.8983003735861,0.0,12.8608733128523,5.714285714285714,4.0,5.714285714285714,4.0,21.76543971245829,0.03333333333333333,13.287119572156643,5.714285714285714,4.0,5.714285714285714,4.0,7.4461477448678455,0.0,13.231002576856408
61,4,0.09836065573770492,0.55,5.642857142857143,4.45,5.642857142857143,4.45,22.212273642728007,0.16666666666666666,13.019828796080049,5.642857142857143,4.45,5.642857142857143,4.45,34.21148178853168,0.1,8.453302367538642,5.642857142857143,4.45,5.642857142857143,4.45,31.00804992199443,0.0,13.23011285882287,5.642857142857143,4.45,5.642857142857143,4.45,21.94440490922851,0.03333333333333333,13.17875792012841,5.642857142857143,4.45,5.642857142857143,4.45,7.23131706536763,0.0,13.62407416372793
62,3,0.11290322580645161,0.55,5.571428571428571,3.0,5.571428571428571,3.0,22.021237108740056,0.16666666666666666,13.132777171960916,5.571428571428571,3.0,5.571428571428571,3.0,33.01291593139982,0.11290322580645161,8.760207689649464,5.571428571428571,3.0,5.571428571428571,3.0,30.28433839311307,0.0,13.54627579030395,5.571428571428571,3.0,5.571428571428571,3.0,21.829295449841442,0.03333333333333333,13.248251674659551,5.571428571428571,3.0,5.571428571428571,3.0,7.3143143811537445,0.0,13.469478459095118
63,3,0.1111111111111111,0.55,5.529411764705882,3.4370967741935483,5.529411764705882,3.4370967741935483,21.71956159098186,0.1746031746031746,13.31518588847015,5.529411764705882,3.4370967741935483,5.529411764705882,3.4370967741935483,32.17980529317972,0.11290322580645161,8.98700279150831,5.529411764705882,3.4370967741935483,5.529411764705882,3.4370967741935483,30.531080533453608,0.0,13.436799249554584,5.529411764705882,3.4370967741935483,5.529411764705882,3.4370967741935483,21.682495625615413,0.047619047619047616,13.337948038524814,5.529411764705882,3.4370967741935483,5.529411764705882,3.4370967741935483,7.470328511201696,0.0,13.188175038389552
64,3,0.125,0.55,5.490196078431373,3.0,5.490196078431373,3.0,21.787944014575622,0.1746031746031746,13.27339559008101,5.490196078431373,3.0,5.490196078431373,3.0,30.991198424360803,0.125,9.331681725888751,5.490196078431373,3.0,5.490196078431373,3.0,30.691958150808738,0.015625,13.366367762663918,5.490196078431373,3.0,5.490196078431373,3.0,21.770075688710413,0.047619047619047616,13.284290056463796,5.490196078431373,3.0,5.490196078431373,3.0,7.282949092052705,0.0,13.527487114733086
65,3,0.12307692307692308,0.55,5.450980392156863,3.425,5.450980392156863,3.425,21.857924031522366,0.1746031746031746,13.230899676608388,5.450980392156863,3.425,5.450980392156863,3.425,30.414620086065447,0.125,9.508584989115082,5.450980392156863,3.425,5.450980392156863,3.425,31.38603564623253,0.015625,13.07078105129355,5.450980392156863,3.425,5.450980392156863,3.425,21.905927413582898,0.06153846153846154,13.201906248474094,5.450980392156863,3.425,5.450980392156863,3.425,7.747800816796516,0.015384615384615385,12.715866389649271
66,1,0.13636363636363635,0.55,5.411764705882353,1.0,5.411764705882353,1.0,22.009919188811505,0.18181818181818182,13.139530296277124,5.411764705882353,1.0,5.411764705882353,1.0,28.76861188771203,0.13636363636363635,10.052622668371647,5.411764705882353,1.0,5.411764705882353,1.0,30.778757843915518,0.015625,13.32867304393501,5.411764705882353,3.85,5.411764705882353,1.0,21.665432283600943,0.06153846153846154,13.348452789418932,5.411764705882353,3.85,5.411764705882353,3.85,7.95523240344759,0.015384615384615385,12.384301929042827
67,1,0.13432835820895522,0.55,5.372549019607844,1.4136363636363636,5.372549019607844,1.4136363636363636,21.969777232369413,0.18181818181818182,13.163538116076298,5.372549019607844,1.4136363636363636,5.372549019607844,1.4136363636363636,27.238828240817096,0.13636363636363635,10.617196798746168,5.372549019607844,1.4136363636363636,5.372549019607844,1.4136363636363636,30.415824804416022,0.015625,13.487715774205734,5.372549019607844,1.4136363636363636,5.372549019607844,1.4136363636363636,21.912849565451637,0.06153846153846154,13.19773583696573,5.372549019607844,1.4136363636363636,5.372549019607844,1.4136363636363636,7.687006002980485,0.029850746268656716,12.816433337218783
68,1,0.14705882352941177,0.55,5.333333333333333,1.8272727272727274,5.333333333333333,1.8272727272727274,21.69657752928471,0.18181818181818182,13.329291203170435,5.333333333333333,1.8272727272727274,5.333333333333333,1.8272727272727274,26.30727339069926,0.14705882352941177,10.993157508381103,5.333333333333333,1.8272727272727274,5.333333333333333,1.8272727272727274,31.120835229348522,0.015625,13.182165484206637,5.333333333333333,1.8272727272727274,5.333333333333333,1.8272727272727274,21.735987834449887,0.07352941176470588,13.305123383517909,5.333333333333333,1.8272727272727274,5.333333333333333,1.8272727272727274,7.724536918746922,0.029850746268656716,12.754162616648088
69,1,0.14492753623188406,0.55,5.294117647058823,2.240909090909091,5.294117647058823,2.240909090909091,21.47480732405168,0.18840579710144928,13.466942712733788,5.294117647058823,2.240909090909091,5.294117647058823,2.240909090909091,24.98295759479255,0.14705882352941177,11.575891241166774,5.294117647058823,2.240909090909091,5.294117647058823,2.240909090909091,31.447076307723073,0.015625,13.045409881212052,5.294117647058823,2.240909090909091,5.294117647058823,2.240909090909091,22.036065660975062,0.07352941176470588,13.123939837961226,5.294117647058823,2.240909090909091,5.294117647058823,2.240909090909091,7.548675189665539,0.029850746268656716,13.051296754015608
70,1,0.15714285714285714,0.55,5.254901960784314,2.6545454545454548,5.254901960784314,2.6545454545454548,22.16680059845959,0.18840579710144928,13.04653771370583,5.254901960784314,2.6545454545454548,5.254901960784314,2.6545454545454548,24.84295410735061,0.15714285714285714,11.641127651337994,5.254901960784314,2.6545454545454548,5.254901960784314,2.6545454545454548,31.03095561018684,0.015625,13.2203469707303,5.254901960784314,2.6545454545454548,5.254901960784314,2.6545454545454548,21.83981003058663,0.07352941176470588,13.241873422661447,5.254901960784314,2.6545454545454548,5.254901960784314,2.6545454545454548,7.711236249424682,0.029850746268656716,12.776161540550692
71,1,0.15492957746478872,0.55,5.215686274509804,3.0681818181818183,5.215686274509804,3.0681818181818183,22.013552698605224,0.18840579710144928,13.137361513588111,5.215686274509804,3.0681818181818183,5.215686274509804,3.0681818181818183,23.39961390615653,0.15714285714285714,12.359178282164319,5.215686274509804,3.0681818181818183,5.215686274509804,3.0681818181818183,31.16247671160449,0.015625,13.164550552146329,5.215686274509804,3.0681818181818183,5.215686274509804,3.0681818181818183,21.501184803577075,0.08450704225352113,13.450421576390841,5.215686274509804,3.0681818181818183,5.215686274509804,3.0681818181818183,7.506388625345297,0.04225352112676056,13.124820058922547
72,1,0.16666666666666666,0.55,5.176470588235294,3.4818181818181824,5.176470588235294,3.4818181818181824,21.597848786059966,0.19444444444444445,13.390222464501193,5.176470588235294,3.4818181818181824,5.176470588235294,3.4818181818181824,22.74603946625906,0.16666666666666666,12.71430133711816,5.176470588235294,3.4818181818181824,5.176470588235294,3.4818181818181824,30.999580013213336,0.015625,13.233727677121378,5.176470588235294,3.4818181818181824,5.176470588235294,3.4818181818181824,21.926891801318988,0.08450704225352113,13.189283853838486,5.176470588235294,3.4818181818181824,5.176470588235294,3.4818181818181824,7.460873040048836,0.05555555555555555,13.20488895483941
73,1,0.1643835616438356,0.55,5.137254901960784,3.895454545454546,5.137254901960784,3.895454545454546,21.733392373345737,0.19444444444444445,13.306712317708882,5.137254901960784,3.895454545454546,5.137254901960784,3.895454545454546,22.36173697468725,0.16666666666666666,12.93280572646771,5.137254901960784,3.895454545454546,5.137254901960784,3.895454545454546,31.291862679177076,0.015625,13.11011761127889,5.137254901960784,3.895454545454546,5.137254901960784,3.895454545454546,21.531385105036108,0.08450704225352113,13.431555777261966,5.137254901960784,3.895454545454546,5.137254901960784,3.895454545454546,7.476543143630374,0.05555555555555555,13.177212798395194
74,1,0.17567567567567569,0.55,5.098039215686274,4.3090909090909095,5.098039215686274,4.3090909090909095,21.80372411479943,0.19444444444444445,13.263789180110908,5.098039215686274,4.3090909090909095,5.098039215686274,4.3090909090909095,21.868234926463597,0.17567567567567569,13.224661293995332,5.098039215686274,4.3090909090909095,5.098039215686274,4.3090909090909095,31.2115980292602,0.015625,13.143831969622601,5.098039215686274,4.3090909090909095,5.098039215686274,4.3090909090909095,21.546664130635865,0.0945945945945946,13.422031282735988,5.098039215686274,4.3090909090909095,5.098039215686274,4.3090909090909095,7.269676160351453,0.06756756756756757,13.552185520632193
75,1,0.18666666666666668,0.55,5.0588235294117645,4.722727272727273,5.0588235294117645,4.722727272727273,21.61364179406003,0.2,13.38043827854496,5.0588235294117645,4.722727272727273,5.0588235294117645,4.722727272727273,22.498493335301053,0.18666666666666668,12.854194087131756,5.0588235294117645,4.722727272727273,5.0588235294117645,4.722727272727273,31.208227713589842,0.015625,13.145251430646224,5.0588235294117645,4.722727272727273,5.0588235294117645,4.722727272727273,22.288260844931443,0.0945945945945946,12.975440390440635,5.0588235294117645,4.722727272727273,5.0588235294117645,4.722727272727273,7.357230898309717,0.06756756756756757,13.390907715378951
76,1,0.18421052631578946,0.55,5.019607843137255,5.136363636363637,5.019607843137255,5.136363636363637,22.003505288504503,0.2,13.143360396813204,5.019607843137255,5.136363636363637,5.019607843137255,5.136363636363637,21.68453982961913,0.18666666666666668,13.336690668666106,5.019607843137255,5.136363636363637,5.019607843137255,5.136363636363637,31.336790047412244,0.015625,13.09132171416763,5.019607843137255,5.136363636363637,5.019607843137255,5.136363636363637,22.171535862760674,0.0945945945945946,13.043751312047826,5.019607843137255,5.136363636363637,5.019607843137255,5.136363636363637,7.462303151177843,0.07894736842105263,13.202358307361138
77,1,0.19480519480519481,0.55,4.980392156862745,5.550000000000001,4.980392156862745,5.550000000000001,21.621253717430672,0.2,13.375727595613572,4.980392156862745,5.550000000000001,4.980392156862745,5.550000000000001,21.80406937506997,0.19480519480519481,13.263579152369667,4.980392156862745,5.550000000000001,4.980392156862745,5.550000000000001,31.137786596557035,0.015625,13.174989131865944,4.980392156862745,5.550000000000001,4.980392156862745,5.550000000000001,22.34179520448274,0.1038961038961039,12.944349250053722,4.980392156862745,5.550000000000001,4.980392156862745,5.550000000000001,7.327089758065381,0.07894736842105263,13.445993327917531
